biomarker_id	biomarker	assessed_biomarker_entity	assessed_biomarker_entity_id	assessed_entity_type	condition	condition_id	exposure_agent	exposure_agent_id	best_biomarker_role	specimen	specimen_id	loinc_code	evidence_source	evidence	tag
AN6635-1	increased AGR2 level	Anterior gradient protein 2 homolog	UPKB:O95994	protein	ovarian cancer	DOID:2394			diagnostic	ovary	UBERON:0000992		Pubmed:21200134	We noted a marked overexpression of AGR2 mRNA and protein in early stage mucinous ovarian tumors compared to normal ovarian tissues and serous type ovarian tumors by Western blot analysis and immunohistochemistry. To further elucidate the role of AGR2 in ovarian tumorigenesis, stable 2774 human ovarian cancer cell lines overexpressing AGR2 were established. Forced expression of AGR2 in 2774 cells enhanced the growth and migration of ovarian cancer cells.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6636-1	increased CTSD level	Cathepsin D	UPKB: P07339	protein	stomach cancer	DOID:10534			prognostic	stomach	UBERON:0000945		Pubmed:26998125	AGR2 and CTSD expression were both elevated in GC lesions compared with noncancerous tissues. In 204/436 (46.8%) GC patients, high expression of AGR2 was positively correlated with the expression of CTSD (r=0.577, P<0.01). Furthermore, several clinicopathological parameters were significantly associated with AGR2 expression level, including tumor size, depth of invasion and TNM stage (P<0.05). The findings of the present study indicate that AGR2 expression is significantly associated with location and size of GC, depth of invasion, TNM stage, lymphatic metastasis, vessel invasion, distant metastasis, Lauren's classification, high CTSD expression and poor prognosis. Thus, AGR2 may be a novel GC marker and may present a potential therapeutic target for GC.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6635-2	increased AGR2 level	Anterior gradient protein 2 homolog	UPKB:O95994	protein	stomach cancer	DOID:10534			prognostic	stomach	UBERON:0000945		Pubmed:26998125	AGR2 and CTSD expression were both elevated in GC lesions compared with noncancerous tissues. In 204/436 (46.8%) GC patients, high expression of AGR2 was positively correlated with the expression of CTSD (r=0.577, P<0.01). Furthermore, several clinicopathological parameters were significantly associated with AGR2 expression level, including tumor size, depth of invasion and TNM stage (P<0.05). The findings of the present study indicate that AGR2 expression is significantly associated with location and size of GC, depth of invasion, TNM stage, lymphatic metastasis, vessel invasion, distant metastasis, Lauren's classification, high CTSD expression and poor prognosis. Thus, AGR2 may be a novel GC marker and may present a potential therapeutic target for GC.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6637-1	increased PLG level	Plasminogen	UPKB:P00747	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992		Pubmed:27935848	PLG staining was positively associated with prolonged overall survival (OS) [hazard ratio (HR)=0.59, p=0.026] of the patients. In summary, these data indicate that elevated PLG expression represents a favorable prognostic biomarker in advanced (FIGO III/IV) high-grade serous ovarian cancer.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6638-1	increased PRSS8 level	Serine protease prostasin	NCBI: 5652	gene	ovarian cancer	DOID:2394			diagnostic	ovary	UBERON:0000992		Pubmed:27036110	Overexpression of PRSS8 mRNA and high levels of prostasin in multiple subtypes of early stage ovarian tumors may provide clinical biomarkers for early detection of OVC, which can potentially be used with CA125 and HE4.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6639-1	increased HMGA1 level	High mobility group protein A1	UPKB:P17096	protein	ovarian cancer	DOID:2394			diagnostic	urine	UBERON:0001088		Pubmed:25586095	Urine HMGA1 was significantly elevated in serous epithelial ovarian cancer specimen relative to healthy control specimens with G3 specimens exhibiting higher levels than G1-G2 specimens. Furthermore, urine HMGA1 and serum CA-125 combined AUC indicated that urine HMGA1 is an excellent diagnostic biomarker for serous epithelial ovarian cancer.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6640-1	increased IL1RN level	Interleukin-1 receptor antagonist	NCBI: 3557	gene	thyroid gland cancer	DOID:1781			prognostic	thyroid gland	UBERON:0002046		Pubmed:33238942	IL1RN showed higher expression levels and lower methylation levels in PTC tissues than in normal tissues. IL1RN is a good prognostic and diagnostic biomarker for PTC. IL1RN may promote thyroid cancer progression through immune-related pathways.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6641-1	decreased BTG1 level	B cell translocation gene 1 protein	UPKB:P62324	protein	thyroid gland cancer	DOID:1781			prognostic				Pubmed:25017022	We determined the expression and function of B cell translocation gene 1 (BTG1) in thyroid carcinoma. Thyroid samples were obtained from cancer lesions (n=83) and adjacent normal tissue (n=35) in thyroid cancer patients immediately after endoscopic biopsy. TG1 protein expression was significantly lower in thyroid cancer tissue biopsies compared to normal tissue. Reduced BTG1 expression is associated with increased disease severity, suggesting it is a negative regulator of thyroid cancer and can serve as a prognostic indicator.	biomarker;assessed_biomarker_entity;best_biomarker_role;condition
AN6642-1	increased CAP2 level	Cyclase-associated actin cytoskeleton regulatory protein 2	UPKB:P40123	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992		Pubmed:32211793	Multivariate analyses showed that CAP2 expression in ovarian cancer is an independent prognostic factor for recurrence-free survival (P = 0.019). CAP2 expression is upregulated in aggressive histologic types of epithelial ovarian cancer and serves as a novel prognostic biomarker for patient survival.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6643-1	increased RNF126 level	RING finger protein 126	UPKB:Q9BV68	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992		Pubmed:32254065	Upregulated protein level of RNF126 in EOC tissues is a biomarker predicting poor outcomes of EOC patients.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6644-1	increased KLK10 level	Kallikrein-10	UPKB:O43240	protein	ovarian cancer	DOID:2394			prognostic	blood	UBERON:0000178		Pubmed:12591730	HK10 concentration is significantly elevated in serum of presurgical ovarian cancer patients (range: 106-11,746 ng/liter; mean = 1067 ng/liter) but not in serum of patients with benign gynecologic diseases (range: 120-1200 ng/liter; mean = 447 ng/liter). Serum hK10 represents a novel biomarker for ovarian cancer. We conclude that preoperative serum hK10 concentration is a strong and independent unfavorable prognostic marker for ovarian cancer.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6645-1	increased STAT3 level	Signal transducer and activator of transcription 3	UPKB:P40763	protein	thyroid gland cancer	DOID:1781			diagnostic	thyroid gland	UBERON:0002046		Pubmed:21577321	Expression of STAT3 in all PTC primary tumors was 98% (40/41) and thus significantly higher than corresponding benign thyroid tissue.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6645-2	increased STAT3 level	Signal transducer and activator of transcription 3	UPKB:P40763	protein	stomach cancer	DOID:10534			prognostic	stomach	UBERON:0000945		Pubmed:26622669	The data demonstrated that eight genes associated with ApoE were differentially expressed, with six of these upregulated and two downregulated. Functionally, these genes were involved in the JAK-STAT cascade, acute-phase response, acute inflammatory response, and the steroid hormone response. Among these ApoE-associated genes, expression of the signal transducer and activator of transcription 2 (STAT2) and STAT3 transcription factors was upregulated. To the best of our knowledge, this is the first study to demonstrate the network of ApoE-related genes and transcription factors in gastric cancer. Additional studies are required in order to confirm these data and to translate the results into the identification of clinical biomarkers and novel treatment strategies for gastric cancer.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6646-1	increased SPHK1 level	Sphingosine kinase 1	UPKB:Q9NYA1	protein	thyroid gland cancer	DOID:1781			predictive	thyroid gland	UBERON:0002046		Pubmed:28982849	Sphingosine kinase 1 is up-regulated in many different types of human malignancies and plays a crucial role in cancer development and progression. Sphingosine kinase 1 expression in papillary thyroid carcinoma tissue was significantly higher than in nodular goiter (p<0.001) or normal thyroid (p<0.001) tissue.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6647-1	increased PINX1 level	PIN2/TERF1 interacting telomerase inhibitor 1	UPKB:Q96BK5	protein	thyroid gland cancer	DOID:1781			prognostic	thyroid gland	UBERON:0002046		Pubmed:30026037	Immunohistochemistry for PINX1 was performed using a tissue microarray of samples taken from the 160 patients with PTC. PINX1 expression was significantly associated with tumor size, lymph node metastasis, telomerase reverse transcriptase, promoter mutation and recurrence. PINX1 mRNA expression was more pronounced in the recurrent group than in the nonrecurrent group. In addition, results of the binary logistic regression model showed that PINX1 protein expression had a significant influence on recurrence.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6648-1	decreased PINX1 level	PIN2/TERF1 interacting telomerase inhibitor 1	UPKB:Q96BK5	protein	kidney cancer	DOID:263			prognostic	kidney	UBERON:0002113		Pubmed:26033551	PinX1 low expression staining was observed in 7 of 35 (20%) normal renal tissues, and 168 of 278 (60%) ccRCC tissues (P < 0.001) low PinX1 staining correlated with both worse overall and disease-specific survival in ccRCC (P = 0.002 and P = 0.002).	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6648-1	decreased PINX1 level	PIN2/TERF1 interacting telomerase inhibitor 1	UPKB:Q96BK5	protein	kidney cancer	DOID:263			prognostic	kidney	UBERON:0002113		Pubmed:31254127	To further understand the molecular mechanism of PinX1 in renal cancer angiogenesis, we obtained the gene microarray to determine the downstream molecules of PinX1 in renal cancer. Surprisingly, PinX1 promoted the expression level of miR-125a-3p, which is a tumor suppressor of multiple oncogenes, including VEGF, CDK3, FUT5/6, and ERBB2/3.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6649-1	decreased VEGF level	Vascular endothelial growth factor D	UPKB:O43915	protein	kidney cancer	DOID:263			prognostic	kidney	UBERON:0002113		Pubmed:31254127	To further understand the molecular mechanism of PinX1 in renal cancer angiogenesis, we obtained the gene microarray to determine the downstream molecules of PinX1 in renal cancer. Surprisingly, PinX1 promoted the expression level of miR-125a-3p, which is a tumor suppressor of multiple oncogenes, including VEGF, CDK3, FUT5/6, and ERBB2/3.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6650-1	increased miR-125a-3p	microRNA-125a-3p	MRB:MI0000469	RNA	kidney cancer	DOID:263			prognostic	kidney	UBERON:0002113		Pubmed:31254127	To further understand the molecular mechanism of PinX1 in renal cancer angiogenesis, we obtained the gene microarray to determine the downstream molecules of PinX1 in renal cancer. Surprisingly, PinX1 promoted the expression level of miR-125a-3p, which is a tumor suppressor of multiple oncogenes, including VEGF, CDK3, FUT5/6, and ERBB2/3.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6651-1	decreased 5-MC GDNA level	Genomic DNA cytosine methylation	NCIT:C17961	DNA	urinary bladder cancer	DOID:11054			risk	blood	UBERON:0000178		Pubmed:18339581	We have shown in a large case–control study that leucocyte DNA hypomethylation is associated with increased risk of developing bladder cancer, and this association is independent of smoking and the other assessed risk factors.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
AN6652-1	increased DKK-1 level	Dickkopf-1	UPKB:O94907	protein	prostate cancer	DOID:10283			diagnostic	prostate gland	UBERON:0002367		Pubmed:18561248	DKK-1 expression index (EI) was found to increase in PIN and primary lesions compared to non-neoplastic tissue (106±10 vs. 19±6, respectively, where the EI is the product of the percent expression and staining intensity). DKK-1 expression was also found to be higher in all PCa metastatic lesions (56±21 EI) compared to non-neoplastic tissues but was significantly decreased vs. primary PCa lesions (p<0.008). The decline in DKK-1 correlated with a shift of beta-catenin staining from the nucleus to the cytoplasm suggesting possible mechanism for the observed decrease in DKK-1 levels during PCa progression. Within metastatic lesions, DKK-1 expression was least abundant in PCa bone metastases relative to all soft tissue PCa metastatic lesions except lymph node metastases. High DKK-1 expression within PCa metastases was further associated with shorter over-all patient survival.	biomarker;assessed_biomarker_entity;specimen;best_biomarker_role;condition
